doc_type,chunk_idx,entities,latency,input_tokens,output_tokens,article_name
news_article,4,Kronos; Europe; United States; The Tulip; 2000/08/16; ABILA; Rebecca Cato; 3 a.m; Sunday; Elodis; GAStech; Sten Sanjorge Jr.; 2000/01/16; Gross Domestic Product; 5.4%; fourth trimester of 1999; service of economy,4.676827430725098,1135,78,The Tulip
news_article,5,"5th year; GDP; developing country; Kronos; GAStech; The Tulip; SANJORGE JR CONDEMN POK AS TERRORISTS; 2009/02/22; CENTRUM, Tethys; Sten Sanjorge Jr.; President and CEO of GASTech; guards of Kronos; Wednesday POK; Kronos headquarters; 200 people; GAStech construction; pollution of GAStech gas fields; international health standards; Ten protesters POK; Sanjorge Jr.; private possession; common citizen; government of Kronos; BORING TECHNIQUE WHICH IS PROHIBITED IN TETHYS; 1995/04/01; Hyper Acidic disposal of the substrate GAStech (HASR); water pollution.",6.224796533584595,1105,162,The Tulip
news_article,6,"1974; GAStech; Tethys; Sten Sanjorge, Jr.; The Tulip; Hank Fluss; 2003/05/19; CENTRUM; Sten Sanjorge, SR; 1963; Kronos; Beatriz Fluss; 1995/10/11; ABILA; Sanjorge Jr.",2.664011240005493,1124,75,The Tulip
news_article,7,Abila; Sanjorge; Kronos; The Tulip; GASTECH; 2014/01/20; Sten Sanjorge Jr.; GAStech IPO; Edvard Vann; GAStech - Kronos; Department of the Police Force; 20 January; Department of the Fire; 10:00; 1996/07/09; Centrum; Tethys; Mediterranean; Ivar Blanes; Tethan Internal Minister,4.110286474227905,1094,97,The Tulip
news_article,8,"GAStech; Tethan; Ivar Blanes; Kronos; The Tulip; 2009/05/16; CENTRUM, Tethys; Sten Sanjorge Jr.; tri-part blue flame; Abila; 19 February; Sten Sanjorge, Jr.",2.589797258377075,1033,63,The Tulip
news_article,0,"The World; DRILLING TECHNIQUE BANNED IN TETHYS; 30 March 1995; CENTRUM; Tethys; GAStech International; Hyper Acidic Substrate Removal; HASR; 1974; Sten Sanjorge, Jr.; GASTECH ADOPTS NEW LOGO; 15 May 2009; Kronos; February 19; Abila; Government; GAStech - Kronos' headquarters",4.309727907180786,1120,96,The World
news_article,1,"Sten Sanjorge, Jr.; GAStech; The World; KRONOS GDP ON THE RISE; 15 January 2000; ABILA; Kronos; Bureau of Economics; Government of Kronos; GAStech International; WELLNESS FOR ALL (WFA) BLASTS GASTECH AND KRONOS GOVT; 13 November 1998; Wellness for All (WFA); Ingmar Casablancas; GASTECH SHIFTS FOCUS TO KRONOS; 7 July 1996; CENTRUM; Tethys; Mediterranean; Ivar Blanes; Tethan Interior Minister",5.83099627494812,1075,133,The World
news_article,2,"Kronos; GAStech; The World; KIDNAPPING AT GASTECH KRONOS; 20 January 2014; ABILA; Kronos Government; GAStech International; Sten Sanjorge Jr.; GAStech IPO; Edvard Vann; Protectors of Kronos; Abila Police Department; January 20th; Abila Fire Department; 10:00; GRAND OPENING GASTECH; 10 October 1995; Sten Sanjorge, Jr.; GAStech-Kronos; 50 million dollar; Abila",4.78202223777771,1109,122,The World
news_article,3,"Abila; Sanjorge; Kronos Government; The World; EXPLOSION ROCKS GASTECH'S TISKELE BEND SITE; 15 August 2000; Rebecca Cato; Elodis, Kronos; GAStech International's Tiskele Bend site; GAStech; Sten Sanjorge Jr.; CENTRUM, Tethys; GASTECH REPORTS RECORD EARNINGS; 18 February 1999; $110 million; February 4; Wellness for All; $29.5 million; Government of Kronos",5.161723613739014,1134,118,The World
news_article,4,"Sanjorge, Jr.; November 13th; Wellness for All; Government of Kronos; GAStech; The World; HUGE IPO MAKES SANJORGE BILLIONAIRE; 16 December 2013; CENTRUM, Tethys; Sten Sanjorge, Jr.; GAStech International; Sanjorge Trucking; Sten Sanjorge, Sr.; 5 million cubic meters; GAStech - Kronos; Tiskele Bend; Beatriz Fluss; Hank Fluss; $1.96 billion; 33%; $1.27 billion; GAStech - Kronos executives; $327.25 million; $96.25 million; CFO Ingrid Barranco; CIO Ada Campo-Corrente; COO Orhan Strum; Environmental Safety Advisor Willem Vasco-Pais; $38.5 million; HANK FLUSS GASTECH COO DIES AT 73; 17 May 2003; heart attack; Centrum; 73 years old; 1963; Tethys; Chief Operating Officer; multi-billion dollar operation; CEO Sten Sanjorge, Jr.; 54 years; 5 children; 12 grandchildren.",10.386687517166138,1196,252,The World
news_article,5,"The World; Kronos Government; 11 December 1992; ABILA, Kronos; Europe; United States; GAStech International; 19 September 1993; Abila's East Pier; $300 million; 3 meters; 8 meters; Port of Abila; Claudio Morluniau; 17 February 1994; CENTRUM, Tethys; Sten Sanjorge, Sr.; 65; Centrum, Tethys; GAStech International; 1961; Centrum Chamber; Centrum Children's Hospital Board of Trustees",4.884572744369507,1137,122,The World
news_article,6,"GAStech International; Centrum Chamber; Centrum Children's Hospital Board of Trustees; Tethys; Hospital President Willem Gracias; Sten Sanjorge, Sr.; Ingrid Sanjorge; Sten Sanjorge, Jr.; The World; 2 September 2013; Centrum; 52 years; $3.75 billion; 21 January 2014; Abila; Kronos; The Protectors of Kronos; $20M; President and CEO Sten Sanjorge, Jr.; 1998; Elodis; Government of Kronos",4.245883703231812,1113,121,The World
news_article,7,GASTECH; Kronos; 23 September 1994; ABILA; Tiskele Bend; GAStech International; Sten Sanjorge Jr.; February; People of Kronos; Asteria; Tethan; The World,2.164381980895996,801,50,The World
news_article,0,The Wrap; POK; 2012/06/21; ABILA; Kronos; Elian Karel; 19 June 2009; Silvia Marek; Elodis; Jeroen; Antaura Karel; Juliana Vann; Henk Bodrogi; 2010/06/21; 19 June,4.2026801109313965,1157,72,The Wrap
news_article,1,"Elian Karel; 19 June; Coroner of the city Abila; July 2010; POK; Kronos; The Wrap; 2005/04/06; ELODIS; Kronos federal police force; GAStech; Tiskele; 1998/04/26; Juliana; Kronosian; The End of Protests POK in Arrests; Eloids, Kronos: Aid of Unexpected part two",4.412261486053467,1118,94,The Wrap
news_article,2,Henk Bodrogi; Ferro; M. Henk Bodrogi; Bodrogi; gas company; town civil servants; water specialist; Wellness for all; Joclyn Reynolds; international agency,2.7050952911376958,1097,42,The Wrap
news_article,3,"Wellness; Joclyn Reynolds; South-East Asia; Elodis; Tiskele; GAStech; benzene; toluene; xylene arsenic; lead; selenium; Fluss; Sten Sanjorge, Jr.; 1990; Community LEADERs; Kronos; LEADERs Elodis; Kronesian",3.059268951416016,1098,72,The Wrap
news_article,4,"LEADERs Elodis; Kronesian; Ms. Reynolds; Pondo Reese; 15 May, 1998; The Wrap; 2001/03/24; Abila; Kronos; Cesare Nespola; guards of Kronos; Henk Bodrogi; 2012/04/11; Silvia Marek; Elodis town park; 2009/03/09; Juliana",4.6551384925842285,1130,89,The Wrap
news_article,5,Kronos; Araullo; 1993; Juliana Vann; 1998; GAStech; Abila; 1997; Jon L.; Elian Karel; Henk Bodrogi; POK; President,2.255444288253784,1059,49,The Wrap
news_article,6,The Wrap; GASTECH; Elodis; Kronos; Adian Koppolis; Marcellus Edris; Valeria; Celia; Carmine; Abila; GAStech; Koppolis; 2007/03/22; 2004/05/30; 2000/06/02; Hyper Acidic; HASR; Wellness; Community center of health Elodis; Public Health Elodis; phenol; vinegar anhydride; lead; ethylene glycol,5.280691146850586,1103,108,The Wrap
news_article,7,"1998; Wellness; Elodis; The Wrap; SHEET 2002 OF THE PUBLIC HEALTH ELODIS; 2002/05/27; ELODIS, Kronos; Hyper Acidic disposal of the substrate; HASR; Nespola; Abila; THE REPRESENTATIVES POK COME TOGETHER WITH MINISTER KRONOS HEALTH; 1998/11/15; ABILA, Kronos; Cesare Nespola; POK; Henk Bodrogi; 1997; TEN YEARS OLD LITTLE GIRL OF ELODIS DIES OF POISONING; 1998/08/21; Juliana Vann; benzene poisoning",5.8620381355285645,1144,144,The Wrap
news_article,8,Elodis; Kronos; GAStech; Juliana; Wellness; benzene poisoning; leukemia; 21 augusts; The Wrap; ELIAN KAREL DEAD IN PRISON KRONOS; 2009/06/20; ABILA; Elian Karel; Friday; 28; prison of the city Abila; Michale Kraft; guards of Kronos; POK; Kriste Brontes; March; Tethys; Juliana Vann; 1998; Tethyn company,4.494968414306641,1108,108,The Wrap
news_article,9,"Karel; Elodis; POK; Juliana Vann; 1998; Tethyn; GAStech; the office of the President; the office of the minister of justice; the office of the LEADER of police force; The Wrap; ELODIS, KRONOS:  A CITY IN NEED, part 1; 1998/03/21; ELODIS, Kronos; Kronos; river Tiskele; Mt shadow; 250 years; Pondo Reese; Elodis weekly day book; Tiskele; 94; Sten Sanjorge Jr; Tethys; 1961; Hank Fluss; Sten Sanjorge Sr.",7.182860612869263,1118,146,The Wrap
news_article,10,"Sanjorge SR; GAStech; Elodis; Reese; Henk Bodrogi; Osvaldo; April 25, 1998; The Wrap; THE SHEET OF THE PUBLIC HEALTH ELODIS; 1998/05/17; Kronos; Wellness for all; Community center of health; arsenic; vinegar anhydride; benzene; chlorine dioxide",3.260891914367676,1069,81,The Wrap
news_article,11,The Wrap; 1993/02/04; Abila; Kronos; Delouse Araullo; Tomas Sarto; 2012/09/08; Mestache Vardshvna; Elian Karel; Juliana Vann; 2009; 1998; LEADER; the guards of Kronos; west coast of Kronos; the minister of the inland country; the offices of the President; the government of top of details; the protests swell in Abila in reply to question to action,4.3589630126953125,1121,108,The Wrap
news_article,12,Juliana Vann; 1998; The Wrap; ARRESTED MEMBERS POK; 2001/09/02; ELODIS; Kronos; Tiskele; GAStech; Elodis; Griffith Mabel; Charley Normand; Abila,2.695554733276367,1075,58,The Wrap
news_article,13,The Wrap; 2014/01/19; ABILA; Kronos; gAStech-Kronos; GAStech; Kapelou II; Sten Sanjorge Jr.; 1999/07/09; Cesare Nespola; guards of the activist group of Kronos (POK); Carmine Osvaldo; Juliana Vann; 1997; Elodis; 2013/06/21; Tiskele; Kapelou's,4.700711488723755,1140,102,The Wrap
news_article,14,Abila; Kronos; Juliana Vann; 1998; The Wrap; POK; Karel; 2009/03/13; Elian Karel; Elodis; GAStech,1.899103164672852,1089,44,The Wrap
news_article,15,"GAStech; Karel; Elodis; Kronos; Michale Kraft; The Wrap; Elian Karel; 2011/06/22; ABILA; Abila prison; Court; Coroner of the city Abila; Elodis, Abila",2.603896379470825,1063,57,The Wrap
news_article,16,"Karel; Elodis; Abila; POK; 19 June; Elian; Juliana Vann; 1998; Kronos GAStech; The Wrap; ELODIS, KRONOS: WILL THE GOVERNMENT ANSWER ON TIME?; 1998/05/17; Pondo Reese; Tiskele; Kronos",3.063251495361328,1104,75,The Wrap
news_article,17,"Reese; Henk Bodrogi; Abila; ministry of health; Wellness for all; The Wrap; 2012/11/12; ABILA, Kronos; Silvia Marek; Kronos; POK",2.7294750213623047,1057,47,The Wrap
news_article,0,"GAStech International; Tiskele Bend; Asteria; Tethys; Who What News; Kronos; 1994/09/24; ABILA; Sten Sanjorge, Sr.; Centrum; 1994/02/18; Centrum Chamber; Centrum Children's Hospital Board of Trustees; Willem Gracias; Ingrid Sanjorge; Sten Sanjorge, Jr.; Hyper Acidic Substrate Removal (HASR); 1995/03/30; 2014/01/21; Protectors of Kronos; $20M; President and CEO Sten Sanjorge, Jr.",4.961231231689453,1206,133,Who What News
news_article,1,"The Protectors of Kronos; 1998; Elodis; Abila; Kronos; GAStech International; Who What News; 2013/12/17; Centrum; Tethys; Sten Sanjorge, Jr.; Sanjorge Trucking; Sten Sanjorge, Sr.; 5 million cubic meters; GAStech - Kronos; Tiskele Bend; $327.25 million; $96.25 million; Ingrid Barranco; Ada Campo-Corrente; Orhan Strum; 2009/05/16; blue flame; February 19; 1999/02/19; $110 million",7.154714345932007,1182,139,Who What News
news_article,2,"Who What News; GASTECH; 1999/02/19; Centrum; Tethys; GAStech International; 1998; $110 million; February 4; Kronos; Wellness for All; Sten Sanjorge, Jr.; 2014/01/20; Abila; Kronos Government; GAStech International President and CEO; GAStech IPO; Edvard Vann; Protectors of Kronos; Abila Police Department; Abila Fire Department; 10:00; 2000/01/16; gross domestic product; 5.4%; fourth quarter of 1999; Bureau of Economics; Government of Kronos.",7.0953803062438965,1138,142,Who What News
news_article,3,"Kronos; GAStech International; Who What News; KRONOS GOVERNMENT PLANS TAX BREAKS TO ENCOURAGE FOREIGN INVESTMENT; 1992/12/12; ABILA; Europe; United States; HANK FLUSS GASTECH COO DIES AT 73; 2003/05/18; CENTRUM; Tethys; Hank Fluss; Sten Sanjorge, Sr.; Sten Sanjorge, Jr.; Beatriz Fluss; EXPLOSION ROCKS GASTECH'S TISKELE BEND SITE; 2000/08/15; Rebecca Cato; Elodis; Tiskele Bend",5.795883893966675,1158,143,Who What News
news_article,4,GAStech; Sten Sanjorge Jr.; Mrs. Cato; Elodis; Rebecca Cato; Who What News; Wellness for All; WFA; 1998/11/14; Abila; Kronos; Ingmar Casablancas; 2009/02/21; Centrum; Tethys; Protectors of Kronos; POK; GAStech International; Government of Kronos,3.497987985610962,1154,89,Who What News
news_article,5,Abila; Kronos; GAStech International; East Pier; Port of Abila; Claudio Morluniau; 1993/09/19; Who What News; UPGRADES NEEDED FOR ABILA'S DEEP WATER PORT; $300 million,2.3289268016815186,760,57,Who What News
news_article,0,World Journal; Kronos; 2013/11/13; Shawn Pastorini; Abilia; Abila; Terek Kamal; GAStech; Tethys,1.7404239177703855,1066,36,World Journal
news_article,1,Kronos; Dorel Kapelou II; World Journal; Elian Karel; 2009/06/23; Abila; Kronosian; POK; Juliana Vann; GASTech; 1998; May; Sten Sanjorge; PRESIDENT de GAStech; Abila,3.2445995807647705,1109,68,World Journal
news_article,2,Abila; Kronos; World Journal; 2010/03/05; 10th Kapalou cup; Mediterranean; President running Karel Kapelou II; Petra Hohimae; POK; Kapalou,2.149373769760132,1038,48,World Journal
news_article,3,"Kapalou; World Journal; Kronos; 2014/03/26; January 17, 1995; Hank Fluss; GAStech; Elodis; Tethys; Eighties; European",2.154503107070923,1109,47,World Journal
news_article,4,Kronos; Tethys; European; A; B; PRESIDENT,1.0256359577178955,1104,16,World Journal
news_article,5,Kronos; PRESIDENT; World Journal; Abila; 2012/06/21; Tuesday; Kronos; POK; GAStech; Juliana Vann; Elian Karel; Net; Abilians; presidential manor; capital building; conservative; gas; international industrial giant; pro-governmental; presidential farm,3.356006145477295,1067,69,World Journal
news_article,6,World Journal; GASTech; Kronos; 2014/01/21; Sten Sanjorge Jr; Ingrid Barranco; Ada Campo-Corrente; Orhan Strum; Willem Vasco-Pais; POK $20 million; John Rathburn; Tethys; POK; APA; Asterian; Abila; Tethan; Foreign Affairs; Centrum; 1982/10/04,4.394739151000977,1115,90,World Journal
news_article,7,Tethys; Sanjorge; Centrum; Sten Sanjorge; Glasgow; Seventies; Sixties; Scotland; GAStech; Western coast of Scotland,2.9272091388702397,1064,35,World Journal
news_article,8,GAStech; Sanjorge; Sten Jr.; Hank Fluss; Tethan; Tethys; Centrum; 1974; World Journal; Elodis; 2007/03/20; Abila; Calistermi; Kronos; Adian Koppolis,2.7134478092193604,1095,61,World Journal
news_article,9,Kronos; World Journal; 2009/02/23; Abila; Rufus Drymiau; POK; Juliana; Tuesday; Tethys; 1997; Kronosians; Justice for Juliana; Guards of Kronos; Health for All; Kronos de Kronos; terrorist,6.422894239425659,1114,65,World Journal
news_article,10,"POK; Times; World Journal; GAStech; 2013/02/24; Kronos; Tethys; Mediterranean; Eastern Kronos; Kronosian; Europe; Sten Sanjorge, Jr; Black Sea; GAStech TV",2.413851737976074,1116,54,World Journal
news_article,11,"GAStech; World Journal; October 21, 2013; Interpol; Robert Loblaw; Tethys Counterdrug; MDMC; Asteria; Tethys; Popular Army of Asterian; APA; Arise; 2014/03/26; cotton sugar; spice dreams; flower of tulip",2.7265784740448,1090,68,World Journal
news_article,12,World Journal; 1999/11/15; UNO; Singapore WORRYING; Kosovo; Dr. Jayala Mahmed; Malaysia; Izmit; Turkey; Health for all; Taiwan; Richter; Total trunks of charity of drain of disasters,1.890134334564209,1049,54,World Journal
news_article,13,World Journal; Kronos; 2012/02/21; FoodSupport; Jim; 2500; 100.000; 20 years; 15; 26; six years; Jules Jecovic; Oil and gas Kronos; 15%; 27%; K17; K30; 12 months; GAStech; Norway; North America; K3.5bn; 2011-12; K2bn; 8%; .83m; 2012,4.610611200332642,1074,104,World Journal
news_article,14,"Kronos; 2012; Jecovic; World Journal; The gas pioneer projects the first wells at sea world at sea Mediterranean; 1984/05/04; GAStech; Mediterranean Sea; Sten Sanjorge, Jr.; Kronosian; Westerner; Europe; Sanjorge; councils; Protester of drilling of Anti-offshore oil rig; ministry for energy and the development; oil .83m per day",3.6371002197265625,1059,91,World Journal
news_article,15,SanJorge; GAStech; Kronos; Oskar Wertz; University of Tethys; European; World Journal; Hospital of Abila; 2013/02/09; Abila; Alicia Bianca; cotton sugar; synthetic marijuana; seven years; 20 years,2.3604094982147217,1094,60,World Journal
news_article,16,Bianca; Abila; Ralf trail; February 4; Kronos; Sgt Antonio Arresta; department of fire of Abila; cotton sugar; synthetic marijuana; national center of poison; Dr. Drugs; spice dreams; flower of tulip; 54 years; seven years; 20 years; last month,3.010060787200928,1111,66,World Journal
news_article,17,"Kronos; Bianca; Elodis; Asterian; ""spice dreams""; ""flower of tulip""; K18; K166; cotton sugar; carnival; government; ""therapy of sweet herbs""; cocaine; drug; popular army of Asterian; media; police force; organizations of traffic of drug; insurgent groups political",2.6213388442993164,1022,69,World Journal
news_article,0,Abila; Protectors of Kronos; Kronos; GAStech international; Juliana Vann; Elian Karel; 2012/06/20; World Source; 2009/06/22; POK; Kronosian government,2.2292685508728027,1055,53,World Source
news_article,1,"Kronosian government; POK; Juliana Vann; GASTech corporation; 1998; Karel; GAStech headquarters; May; Wednesday; Sanjorge; World Source; GAStech Profile; 2013/02/22; Kronos; Tethys; international investors; eastern Kronos; Kronosian government; Tethys; Europe; Sten Sanjorge, Jr; Black Sea; 2 thousand cows; 3 thousand pigs",3.794583320617676,1097,100,World Source
news_article,2,GAStech; Kronos; Mediterranean Sea; 1984/05/03; World Source; Shale gas; Times; Hyper-acidic substrate removal; West; Sanjorge; 100 trillion cubic feet; Tethys University; Oskar Wertz; European,2.3586266040802,1055,58,World Source
news_article,3,"GAStech; offshore shale; 20, 30 or 40 years; hyper-acidic substrate removal technology; World Source; Kronos's Protectors of Kronos; 2009/02/23; POK; Abila; Kronos; Protectors of Kronos; 1997; Wellness for All; ""Justice for Juliana""; Tuesday; Mr. Drymiau; Kronosians; Centrum; Tethan Gas Industry; 1982/10/02; Tethys; Sanjorge Gas company",4.175109386444092,1091,112,World Source
news_article,4,Sanjorge Gas company; Tethys; Sten Sanjorge; Centrum; Scotland; 1970s; GAStech; Tethan government; 1974; World Source; Charity Funds Limited; 1999/11/14,2.6042749881744385,1103,53,World Source
news_article,5,"World Source; Charity Funds Limited; 1999/11/14; UN Office for Coordination of Humanitarian Affairs; 15 million; CARING Singapore; Kosovo; Izmit; Turkey; Tuesday; 20,000; Taiwan; September; 7.3; Richter scale; 2500; 100,000; Global Emergency Disaster Organization; Jim Cordon; FoodSupport; Multi-Country Task Force; 2013/10/22; Interpol; methyldimethyl cathinone; MDMC; Senior Inspector Robert Loblaw; Tethys Counterdrug Team; cotton candy; spice dreams; Tulip Blossom; Asteria; Tethys",5.720890045166016,1093,141,World Source
news_article,6,"MDMC; ""cotton candy""; ""spice dreams""; ""Tulip Blossom""; Asteria; Tethys; Asterian People's Army; APA; ""Arise""; Senior Inspector Loblaw; World Source; GASTech; Kronos; 2014/01/21; ""Protectors of Kronos""; GAStech President and CEO Sten Sanjorge Jr; CFO Ingrid Barranco; CIO Ada Campo-Corrente; COO Orhan Strum; Environmental Officer Willem Vasco-Pais; John Rathburn; POK; Abila; Tethan Ministry of Foreign Affairs",5.194929599761963,1024,129,World Source
news_article,0,Worldwise; GAStech; 1993/03/14; ABILA; Kronos; President Araullo; Tiskele; Sten Sanjorge; Kronosian; $1 billion; 1993/09/21; Interior Department Sarto; Tethys; Abila; $200 million; Europe; 1998/01/19; President Araullo' S,2.987029552459717,1100,82,Worldwise
news_article,1,"Abila; Kronos; Worldwise; POK; Vincent Kapelou; 2012/03/08; ABILA, Kronos; Cesare Nespola; Minister for health; 2001; President Kaeplou; Andreas; GAStech; 2014/01/21; police force of Abila",2.9481871128082275,1090,70,Worldwise
news_article,2,GAStech; Carman Adrien; Tethyn; POK; Worldwise; Abila; 2009/06/21; Kronos; Elian Karel; Siopa; President Kapelou; Araullo; 1995/11/22; Torsten Trucco; guards the movement of Kronos; hospital general of Abila; 1930,2.6668763160705566,1100,79,Worldwise
news_article,3,"Torsten Trucco; Abila; Kronos; Cesare Nespola; Tiskele; Elodis; Tethys; Ronald Gerald; Worldwise; 1998/11/10; 2013/06/22; POK; Elian Karel; Juliana Vann; Dorel Kapelou; The ministry for health studies complaints of contamination; Annual ends of gathering of POK in the riot, still",4.207235097885132,1111,93,Worldwise
news_article,4,"Dorel Kapelou; President; Tethys; GAStech; last year; Worldwise; POK; Abila; 2013/12/16; ABILA, Kronos; Adrien Carmen; POK; Worldwise; Tiskele; 1996/03/14; ABILA, Kronos; ministry for the interior; Sarto; GAStech; Kronos",2.9359259605407715,1082,85,Worldwise
news_article,5,GAStech; Kronos; Sarto; Tiskele; President Araullo; Worldwise; 2014/01/19; ABILA; Ingrid Barranco; Ada Campo-Corrente; Orhan Strum; Willem Vasco-Pais; Rufus Drymiau; Sten Sanjorge Jr.; Tethys; President Kapelou; 5 million cubic meters; hospital general of Abila; 1995/10/11; Sten Sanjorge Jr.; GAStech-Kronos,4.344210147857666,1112,110,Worldwise
news_article,6,Worldwise; Kronos; Tiskele; GAStech; 2001/09/01; ABILA; guards of Kronos; Juliana Vann; 1998; Carman Adrien; POK; Carmine Gurganus; 2014/01/20; Edvard Vann; Sanjorge; Sarto minister,3.201131820678711,1100,73,Worldwise
news_article,7,Vann; POK; GAStech; Centrum; Tethys; federal law of Tethyn; ministry of Tethyn of the Foreign Affairs; Kronos; Abila; Worldwise; Protest of POK to the registered offices of police force of Abila; 2010/06/22; ABILA; Kronos; demonstration of Kronos; Elian Karel; Juliana Vann; police force of Abila; Silvia Marek; Carman Adrien; spokesman of police force; hospital general of Abila; Foreign Affairs,4.233765363693237,1070,116,Worldwise
news_article,8,"Carman Adrien; police force; Marek; Elian Karel; POK; Worldwise; 2011/07/29; ABILA, Kronos; Rufus Drymiau; President Kapelou; 1999/07/05; Cesare Nespola; Minister for health; Abila; 2005/04/08; Tiskele",4.669209718704224,1112,79,Worldwise
news_article,9,Tiskele; 5:30 hour; POK; Rufus Drymiau; Worldwise; Sanjorge Escapes; GAStech; 2014/01/21; ABILA; Kronos; Tethys; Sten Sanjorge Jr.; Abila; President Kapelou; 20th year; The government; tax tax incentives; foreign investment; 1993/01/20; Parliament; President Araullo,3.268127202987671,1082,93,Worldwise
news_article,10,Sarto; Interior Department; Kronosians; Kronos; Tiskele; Worldwise; 2001/03/18; ABILA; General meeting; Cesare Nespola; Parliament; President Kapelou; 2011/06/21; Siopa; POK; 2001/06/15; Minister for health,3.544000625610352,1126,72,Worldwise
news_article,11,Worldwise; Minister for health; Cesare Nespola; 2001/06/15; ABILA; Kronos; 1995; President Araullo; President Kapelou; 2000; Vincent Kapelou; Science in chemistry; Master of Science in biochemistry; university of central Tethys; POK; 2012/06/22; Elodis; GAStech; 2009/02/20; Kronos (POK); Abila,3.450400352478028,1125,102,Worldwise
news_article,12,GAStech; Carman Adrien; Elodis; Elian Karel; POK; Rufus Drymiau; Kronos; President Kapelou; Worldwise; 2009/03/13; ABILA; Michale Kraft; 2012/06/21; rest-Institute of the statistics; guards of activist of Kronos; tax avoidance; police force; government; citizens; employees; protestateurs; doors; building; work; gathering; activist; area; control; spokesman; model; aggressive tactic; incident; public futures rallys; tax expenses; defenders; lawyer; report; customer; guard; wellbeing; nation; birthday; riot; demonstration; capitol; presidential manor; streets; signs; sing.,5.154383420944214,1112,154,Worldwise
news_article,13,Abila; Institute of the statistics; capitol; presidential manor; government; police force; hospital general of Abila,1.198249101638794,795,25,Worldwise
